    0.700000    0.966667    0.685297    0.000246
    0.716667    0.966667    0.673324   -0.000538
    0.733333    0.966667    0.659713   -0.001651
    0.750000    0.966667    0.644249   -0.003184
    0.766667    0.966667    0.626676   -0.005251
    0.783333    0.966667    0.606691   -0.007999
    0.800000    0.966667    0.583937   -0.011616
    0.816667    0.966667    0.557995   -0.016338
    0.833333    0.966667    0.528388   -0.022463
    0.850000    0.966667    0.494589   -0.030356
    0.866667    0.966667    0.456057   -0.040443
    0.883333    0.966667    0.412338   -0.053172
    0.900000    0.966667    0.363267   -0.068874
    0.916667    0.966667    0.309390   -0.087391
    0.933333    0.966667    0.252710   -0.107126
    0.950000    0.966667    0.197386   -0.122737
    0.966667    0.966667    0.146276   -0.120082
    0.983333    0.966667    0.060908   -0.068313
    0.000000    0.950000    0.041093    0.070319
    0.016667    0.950000    0.093794    0.141363
    0.033333    0.950000    0.120699    0.161312
    0.050000    0.950000    0.156150    0.155383
    0.066667    0.950000    0.198873    0.138944
    0.083333    0.950000    0.244392    0.119740
    0.100000    0.950000    0.289451    0.101237
    0.116667    0.950000    0.332186    0.084757
    0.133333    0.950000    0.371709    0.070626
    0.150000    0.950000    0.407714    0.058743
    0.166667    0.950000    0.440221    0.048846
    0.183333    0.950000    0.469411    0.040639
    0.200000    0.950000    0.495538    0.033841
    0.216667    0.950000    0.518877    0.028207
    0.233333    0.950000    0.539695    0.023528
    0.250000    0.950000    0.558241    0.019632
    0.266667    0.950000    0.574741    0.016378
    0.283333    0.950000    0.589394    0.013651
    0.300000    0.950000    0.602375    0.011356
    0.316667    0.950000    0.613835    0.009418
    0.333333    0.950000    0.623906    0.007774
    0.350000    0.950000    0.632701    0.006373
    0.366667    0.950000    0.640314    0.005173
    0.383333    0.950000    0.646826    0.004138
    0.400000    0.950000    0.652306    0.003239
    0.416667    0.950000    0.656809    0.002451
    0.433333    0.950000    0.660379    0.001753
    0.450000    0.950000    0.663052    0.001124
    0.466667    0.950000    0.664854    0.000548
    0.483333    0.950000    0.665800    0.000009
    0.500000    0.950000    0.665899   -0.000509
    0.516667    0.950000    0.665150   -0.001020
    0.533333    0.950000    0.663547   -0.001541
    0.550000    0.950000    0.661070   -0.002086
    0.566667    0.950000    0.657695   -0.002675
    0.583333    0.950000    0.653386   -0.003326
    0.600000    0.950000    0.648097   -0.004063
    0.616667    0.950000    0.641773   -0.004910
    0.633333    0.950000    0.634343   -0.005900
    0.650000    0.950000    0.625727   -0.007069
    0.666667    0.950000    0.615826   -0.008461
    0.683333    0.950000    0.604525   -0.010130
    0.700000    0.950000    0.591691   -0.012142
    0.716667    0.950000    0.577168   -0.014577
    0.733333    0.950000    0.560777   -0.017534
    0.750000    0.950000    0.542313   -0.021136
    0.766667    0.950000    0.521542   -0.025534
    0.783333    0.950000    0.498208   -0.030910
    0.800000    0.950000    0.472033   -0.037490
    0.816667    0.950000    0.442730   -0.045539
    0.833333    0.950000    0.410035   -0.055365
    0.850000    0.950000    0.373753   -0.067298
    0.866667    0.950000    0.333860   -0.081639
    0.883333    0.950000    0.290663   -0.098539
    0.900000    0.950000    0.245081   -0.117718
    0.916667    0.950000    0.199043   -0.137876
    0.933333    0.950000    0.155933   -0.155506
    0.950000    0.950000    0.120400   -0.162659
    0.966667    0.950000    0.093821   -0.143453
    0.983333    0.950000    0.041239   -0.071728
    0.000000    0.933333    0.030583    0.067674
    0.016667    0.933333    0.065858    0.148781
    0.033333    0.933333    0.077905    0.182859
    0.050000    0.933333    0.097854    0.187960
    0.066667    0.933333    0.126872    0.177886
    0.083333    0.933333    0.161793    0.161159
    0.100000    0.933333    0.199468    0.142499
    0.116667    0.933333    0.237569    0.124290
    0.133333    0.933333    0.274590    0.107602
    0.150000    0.933333    0.309650    0.092804
    0.166667    0.933333    0.342298    0.079916
    0.183333    0.933333    0.372359    0.068799
    0.200000    0.933333    0.399823    0.059254
    0.216667    0.933333    0.424774    0.051068
    0.233333    0.933333    0.447346    0.044043
    0.250000    0.933333    0.467694    0.038000
    0.266667    0.933333    0.485978    0.032784
    0.283333    0.933333    0.502353    0.028264
    0.300000    0.933333    0.516964    0.024327
    0.316667    0.933333    0.529942    0.020879
    0.333333    0.933333    0.541407    0.017843
    0.350000    0.933333    0.551464    0.015149
    0.366667    0.933333    0.560202    0.012743
    0.383333    0.933333    0.567701    0.010576
    0.400000    0.933333    0.574028    0.008605
    0.416667    0.933333    0.579238    0.006796
    0.433333    0.933333    0.583378    0.005115
    0.450000    0.933333    0.586481    0.003536
    0.466667    0.933333    0.588575    0.002030
    0.483333    0.933333    0.589676    0.000573
    0.500000    0.933333    0.589792   -0.000858
    0.516667    0.933333    0.588924   -0.002287
    0.533333    0.933333    0.587062   -0.003739
    0.550000    0.933333    0.584189   -0.005237
    0.566667    0.933333    0.580277   -0.006810
    0.583333    0.933333    0.575290   -0.008486
    0.600000    0.933333    0.569181   -0.010298
    0.616667    0.933333    0.561893   -0.012284
    0.633333    0.933333    0.553358   -0.014487
    0.650000    0.933333    0.543494   -0.016958
    0.666667    0.933333    0.532208   -0.019755
    0.683333    0.933333    0.519391   -0.022948
    0.700000    0.933333    0.504921   -0.026621
    0.716667    0.933333    0.488661   -0.030873
    0.733333    0.933333    0.470459   -0.035822
    0.750000    0.933333    0.450154   -0.041608
    0.766667    0.933333    0.427578   -0.048397
    0.783333    0.933333    0.402566   -0.056379
    0.800000    0.933333    0.374973   -0.065772
    0.816667    0.933333    0.344706   -0.076807
    0.833333    0.933333    0.311766   -0.089710
    0.850000    0.933333    0.276324   -0.104649
    0.866667    0.933333    0.238837   -0.121636
    0.883333    0.933333    0.200205   -0.140330
    0.900000    0.933333    0.161983   -0.159676
    0.916667    0.933333    0.126585   -0.177269
    0.933333    0.933333    0.097284   -0.188294
    0.950000    0.933333    0.077379   -0.184008
    0.966667    0.933333    0.065726   -0.150233
    0.983333    0.933333    0.030655   -0.068467
    0.000000    0.916667    0.024197    0.063089
    0.016667    0.916667    0.049596    0.147659
    0.033333    0.916667    0.053193    0.191776
    0.050000    0.916667    0.062429    0.207294
    0.066667    0.916667    0.080164    0.205188
    0.083333    0.916667    0.104823    0.193419
    0.100000    0.916667    0.134044    0.177129
    0.116667    0.916667    0.165672    0.159385
    0.133333    0.916667    0.198038    0.141890
    0.150000    0.916667    0.229969    0.125502
    0.166667    0.916667    0.260697    0.110589
    0.183333    0.916667    0.289757    0.097243
    0.200000    0.916667    0.316898    0.085412
    0.216667    0.916667    0.342013    0.074973
    0.233333    0.916667    0.365085    0.065779
    0.250000    0.916667    0.386155    0.057679
    0.266667    0.916667    0.405298    0.050529
    0.283333    0.916667    0.422603    0.044197
    0.300000    0.916667    0.438167    0.038567
    0.316667    0.916667    0.452087    0.033537
    0.333333    0.916667    0.464456    0.029017
    0.350000    0.916667    0.475359    0.024931
    0.366667    0.916667    0.484873    0.021212
    0.383333    0.916667    0.493067    0.017799
    0.400000    0.916667    0.500001    0.014641
    0.416667    0.916667    0.505726    0.011693
    0.433333    0.916667    0.510282    0.008912
    0.450000    0.916667    0.513703    0.006262
    0.466667    0.916667    0.516014    0.003706
    0.483333    0.916667    0.517229    0.001212
    0.500000    0.916667    0.517358   -0.001253
    0.516667    0.916667    0.516399   -0.003721
    0.533333    0.916667    0.514343   -0.006224
    0.550000    0.916667    0.511173   -0.008796
    0.566667    0.916667    0.506864   -0.011473
    0.583333    0.916667    0.501380   -0.014294
    0.600000    0.916667    0.494678   -0.017301
    0.616667    0.916667    0.486706   -0.020542
    0.633333    0.916667    0.477400   -0.024071
    0.650000    0.916667    0.466689   -0.027949
    0.666667    0.916667    0.454492   -0.032247
    0.683333    0.916667    0.440720   -0.037046
    0.700000    0.916667    0.425273   -0.042440
    0.716667    0.916667    0.408051   -0.048537
    0.733333    0.916667    0.388949   -0.055462
    0.750000    0.916667    0.367868   -0.063353
    0.766667    0.916667    0.344728   -0.072368
    0.783333    0.916667    0.319477   -0.082671
    0.800000    0.916667    0.292122   -0.094426
    0.816667    0.916667    0.262766   -0.107775
    0.833333    0.916667    0.231654   -0.122792
    0.850000    0.916667    0.199256   -0.139405
    0.866667    0.916667    0.166352   -0.157268
    0.883333    0.916667    0.134149   -0.175528
    0.900000    0.916667    0.104370   -0.192470
    0.916667    0.916667    0.079252   -0.204969
    0.933333    0.916667    0.061264   -0.207761
    0.950000    0.916667    0.052081   -0.192680
    0.966667    0.916667    0.048891   -0.148493
    0.983333    0.916667    0.023990   -0.063224
    0.000000    0.900000    0.019883    0.058292
    0.016667    0.900000    0.039246    0.142586
    0.033333    0.900000    0.038196    0.192962
    0.050000    0.900000    0.040496    0.216887
    0.066667    0.900000    0.049799    0.222544
    0.083333    0.900000    0.065785    0.216698
    0.100000    0.900000    0.086998    0.204282
    0.116667    0.900000    0.111759    0.188620
    0.133333    0.900000    0.138551    0.171812
    0.150000    0.900000    0.166150    0.155109
    0.166667    0.900000    0.193645    0.139204
    0.183333    0.900000    0.220394    0.124436
    0.200000    0.900000    0.245968    0.110932
    0.216667    0.900000    0.270100    0.098696
    0.233333    0.900000    0.292636    0.087662
    0.250000    0.900000    0.313507    0.077734
    0.266667    0.900000    0.332693    0.068800
    0.283333    0.900000    0.350215    0.060749
    0.300000    0.900000    0.366112    0.053473
    0.316667    0.900000    0.380435    0.046872
    0.333333    0.900000    0.393244    0.040857
    0.350000    0.900000    0.404596    0.035344
    0.366667    0.900000    0.414547    0.030262
    0.383333    0.900000    0.423152    0.025545
    0.400000    0.900000    0.430457    0.021132
    0.416667    0.900000    0.436504    0.016971
    0.433333    0.900000    0.441327    0.013011
    0.450000    0.900000    0.444953    0.009209
    0.466667    0.900000    0.447405    0.005519
    0.483333    0.900000    0.448695    0.001902
    0.500000    0.900000    0.448830   -0.001682
    0.516667    0.900000    0.447808   -0.005275
    0.533333    0.900000    0.445622   -0.008914
    0.550000    0.900000    0.442256   -0.012644
    0.566667    0.900000    0.437687   -0.016506
    0.583333    0.900000    0.431885   -0.020549
    0.600000    0.900000    0.424813   -0.024822
    0.616667    0.900000    0.416426   -0.029382
    0.633333    0.900000    0.406674   -0.034291
    0.650000    0.900000    0.395500   -0.039616
    0.666667    0.900000    0.382844   -0.045436
    0.683333    0.900000    0.368640   -0.051836
    0.700000    0.900000    0.352827   -0.058912
    0.716667    0.900000    0.335344   -0.066772
    0.733333    0.900000    0.316145   -0.075530
    0.750000    0.900000    0.295205   -0.085308
    0.766667    0.900000    0.272531   -0.096229
    0.783333    0.900000    0.248189   -0.108405
    0.800000    0.900000    0.222325   -0.121913
    0.816667    0.900000    0.195202   -0.136769
    0.833333    0.900000    0.167250   -0.152862
    0.850000    0.900000    0.139122   -0.169863
    0.866667    0.900000    0.111748   -0.187087
    0.883333    0.900000    0.086386   -0.203273
    0.900000    0.900000    0.064604   -0.216284
    0.916667    0.900000    0.048145   -0.222720
    0.933333    0.900000    0.038533   -0.217519
    0.950000    0.900000    0.036146   -0.193739
    0.966667    0.900000    0.037403   -0.143009
    0.983333    0.900000    0.019056   -0.057910
    0.000000    0.883333    0.016738    0.053809
    0.016667    0.883333    0.032124    0.135883
    0.033333    0.883333    0.028588    0.189680
    0.050000    0.883333    0.026562    0.219810
    0.066667    0.883333    0.029880    0.232171
    0.083333    0.883333    0.039035    0.232204
    0.100000    0.883333    0.053341    0.224294
    0.116667    0.883333    0.071659    0.211687
    0.133333    0.883333    0.092771    0.196647
    0.150000    0.883333    0.115571    0.180672
    0.166667    0.883333    0.139144    0.164707
    0.183333    0.883333    0.162777    0.149312
    0.200000    0.883333    0.185939    0.134790
    0.216667    0.883333    0.208251    0.121280
    0.233333    0.883333    0.229455    0.108817
    0.250000    0.883333    0.249385    0.097377
    0.266667    0.883333    0.267940    0.086898
    0.283333    0.883333    0.285070    0.077301
    0.300000    0.883333    0.300757    0.068501
    0.316667    0.883333    0.315004    0.060412
    0.333333    0.883333    0.327832    0.052950
    0.350000    0.883333    0.339268    0.046036
    0.366667    0.883333    0.349344    0.039596
    0.383333    0.883333    0.358092    0.033562
    0.400000    0.883333    0.365545    0.027870
    0.416667    0.883333    0.371732    0.022463
    0.433333    0.883333    0.376677    0.017285
    0.450000    0.883333    0.380402    0.012284
    0.466667    0.883333    0.382921    0.007412
    0.483333    0.883333    0.384246    0.002621
    0.500000    0.883333    0.384380   -0.002135
    0.516667    0.883333    0.383323   -0.006903
    0.533333    0.883333    0.381068   -0.011730
    0.550000    0.883333    0.377601   -0.016664
    0.566667    0.883333    0.372904   -0.021755
    0.583333    0.883333    0.366954   -0.027055
    0.600000    0.883333    0.359723   -0.032622
    0.616667    0.883333    0.351177   -0.038517
    0.633333    0.883333    0.341281   -0.044806
    0.650000    0.883333    0.329998   -0.051560
    0.666667    0.883333    0.317291   -0.058858
    0.683333    0.883333    0.303127   -0.066784
    0.700000    0.883333    0.287480   -0.075427
    0.716667    0.883333    0.270340   -0.084882
    0.733333    0.883333    0.251717   -0.095243
    0.750000    0.883333    0.231656   -0.106598
    0.766667    0.883333    0.210251   -0.119020
    0.783333    0.883333    0.187663   -0.132546
    0.800000    0.883333    0.164147   -0.147155
    0.816667    0.883333    0.140082   -0.162718
    0.833333    0.883333    0.116004   -0.178944
    0.850000    0.883333    0.092640   -0.195275
    0.866667    0.883333    0.070926   -0.210763
    0.883333    0.883333    0.052001   -0.223886
    0.900000    0.883333    0.037122   -0.232332
    0.916667    0.883333    0.027468   -0.232775
    0.933333    0.883333    0.023754   -0.220717
    0.950000    0.883333    0.025501   -0.190580
    0.966667    0.883333    0.028974   -0.136352
    0.983333    0.883333    0.015186   -0.053528
    0.000000    0.866667    0.014317    0.049765
    0.016667    0.866667    0.026901    0.128676
    0.033333    0.866667    0.022087    0.183933
    0.050000    0.866667    0.017438    0.218343
    0.066667    0.866667    0.016637    0.236093
    0.083333    0.866667    0.020628    0.241422
    0.100000    0.866667    0.029288    0.238041
    0.116667    0.866667    0.041958    0.228926
    0.133333    0.866667    0.057759    0.216319
    0.150000    0.866667    0.075785    0.201825
    0.166667    0.866667    0.095207    0.186549
    0.183333    0.866667    0.115325    0.171219
    0.200000    0.866667    0.135573    0.156290
    0.216667    0.866667    0.155515    0.142030
    0.233333    0.866667    0.174822    0.128575
    0.250000    0.866667    0.193256    0.115980
    0.266667    0.866667    0.210652    0.104243
    0.283333    0.866667    0.226898    0.093328
    0.300000    0.866667    0.241923    0.083182
    0.316667    0.866667    0.255687    0.073739
    0.333333    0.866667    0.268170    0.064931
    0.350000    0.866667    0.279369    0.056686
    0.366667    0.866667    0.289288    0.048937
    0.383333    0.866667    0.297939    0.041617
    0.400000    0.866667    0.305337    0.034662
    0.416667    0.866667    0.311496    0.028013
    0.433333    0.866667    0.316431    0.021611
    0.450000    0.866667    0.320153    0.015402
    0.466667    0.866667    0.322673    0.009331
    0.483333    0.866667    0.323996    0.003347
    0.500000    0.866667    0.324125   -0.002601
    0.516667    0.866667    0.323058   -0.008565
    0.533333    0.866667    0.320789   -0.014596
    0.550000    0.866667    0.317310   -0.020747
    0.566667    0.866667    0.312608   -0.027073
    0.583333    0.866667    0.306667   -0.033631
    0.600000    0.866667    0.299469   -0.040480
    0.616667    0.866667    0.290995   -0.047683
    0.633333    0.866667    0.281227   -0.055308
    0.650000    0.866667    0.270148   -0.063424
    0.666667    0.866667    0.257747   -0.072105
    0.683333    0.866667    0.244024   -0.081427
    0.700000    0.866667    0.228992   -0.091466
    0.716667    0.866667    0.212685   -0.102294
    0.733333    0.866667    0.195168   -0.113974
    0.750000    0.866667    0.176548   -0.126551
    0.766667    0.866667    0.156985   -0.140037
    0.783333    0.866667    0.136716   -0.154389
    0.800000    0.866667    0.116068   -0.169479
    0.816667    0.866667    0.095481   -0.185048
    0.833333    0.866667    0.075531   -0.200645
    0.850000    0.866667    0.056933   -0.215539
    0.866667    0.866667    0.040535   -0.228611
    0.883333    0.866667    0.027273   -0.238225
    0.900000    0.866667    0.018054   -0.242090
    0.916667    0.866667    0.013561   -0.237156
    0.933333    0.866667    0.013928   -0.219623
    0.950000    0.866667    0.018211   -0.185158
    0.966667    0.866667    0.022895   -0.129515
    0.983333    0.866667    0.012332   -0.049952
    0.000000    0.850000    0.012382    0.046149
    0.016667    0.850000    0.022874    0.121494
    0.033333    0.850000    0.017454    0.176906
    0.050000    0.850000    0.011266    0.214068
    0.066667    0.850000    0.007688    0.235934
    0.083333    0.850000    0.007873    0.245751
    0.100000    0.850000    0.012069    0.246567
    0.116667    0.850000    0.019995    0.240996
    0.133333    0.850000    0.031083    0.231138
    0.150000    0.850000    0.044649    0.218596
    0.166667    0.850000    0.060002    0.204550
    0.183333    0.850000    0.076506    0.189837
    0.200000    0.850000    0.093615    0.175027
    0.216667    0.850000    0.110875    0.160493
    0.233333    0.850000    0.127925    0.146467
    0.250000    0.850000    0.144483    0.133078
    0.266667    0.850000    0.160334    0.120389
    0.283333    0.850000    0.175321    0.108411
    0.300000    0.850000    0.189329    0.097128
    0.316667    0.850000    0.202278    0.086502
    0.333333    0.850000    0.214115    0.076484
    0.350000    0.850000    0.224804    0.067018
    0.366667    0.850000    0.234327    0.058044
    0.383333    0.850000    0.242672    0.049503
    0.400000    0.850000    0.249836    0.041335
    0.416667    0.850000    0.255820    0.033480
    0.433333    0.850000    0.260625    0.025881
    0.450000    0.850000    0.264255    0.018481
    0.466667    0.850000    0.266714    0.011226
    0.483333    0.850000    0.268002    0.004060
    0.500000    0.850000    0.268120   -0.003071
    0.516667    0.850000    0.267066   -0.010220
    0.533333    0.850000    0.264837   -0.017442
    0.550000    0.850000    0.261426   -0.024794
    0.566667    0.850000    0.256828   -0.032330
    0.583333    0.850000    0.251035   -0.040111
    0.600000    0.850000    0.244041   -0.048195
    0.616667    0.850000    0.235841   -0.056645
    0.633333    0.850000    0.226433   -0.065525
    0.650000    0.850000    0.215825   -0.074898
    0.666667    0.850000    0.204029   -0.084830
    0.683333    0.850000    0.191076   -0.095381
    0.700000    0.850000    0.177014   -0.106609
    0.716667    0.850000    0.161919   -0.118557
    0.733333    0.850000    0.145899   -0.131251
    0.750000    0.850000    0.129109   -0.144688
    0.766667    0.850000    0.111762   -0.158814
    0.783333    0.850000    0.094138   -0.173508
    0.800000    0.850000    0.076603   -0.188545
    0.816667    0.850000    0.059616   -0.203556
    0.833333    0.850000    0.043736   -0.217969
    0.850000    0.850000    0.029612   -0.230938
    0.866667    0.850000    0.017956   -0.241266
    0.883333    0.850000    0.009477   -0.247313
    0.900000    0.850000    0.004764   -0.246933
    0.916667    0.850000    0.004112   -0.237451
    0.933333    0.850000    0.007281   -0.215745
    0.950000    0.850000    0.013130   -0.178502
    0.966667    0.850000    0.018493   -0.122723
    0.983333    0.850000    0.010237   -0.046695
    0.000000    0.833333    0.010791    0.042914
    0.016667    0.833333    0.019650    0.114576
    0.033333    0.833333    0.013996    0.169291
    0.050000    0.833333    0.006950    0.208044
    0.066667    0.833333    0.001533    0.232918
    0.083333    0.833333   -0.001039    0.246376
    0.100000    0.833333   -0.000297    0.250879
    0.116667    0.833333    0.003752    0.248659
    0.133333    0.833333    0.010799    0.241610
    0.150000    0.833333    0.020369    0.231258
    0.166667    0.833333    0.031921    0.218791
    0.183333    0.833333    0.044918    0.205096
    0.200000    0.833333    0.058863    0.190819
    0.216667    0.833333    0.073322    0.176416
    0.233333    0.833333    0.087927    0.162195
    0.250000    0.833333    0.102375    0.148354
    0.266667    0.833333    0.116426    0.135013
    0.283333    0.833333    0.129889    0.122234
    0.300000    0.833333    0.142617    0.110038
    0.316667    0.833333    0.154498    0.098419
    0.333333    0.833333    0.165450    0.087352
    0.350000    0.833333    0.175412    0.076798
    0.366667    0.833333    0.184340    0.066711
    0.383333    0.833333    0.192204    0.057042
    0.400000    0.833333    0.198983    0.047736
    0.416667    0.833333    0.204665    0.038739
    0.433333    0.833333    0.209239    0.029997
    0.450000    0.833333    0.212700    0.021453
    0.466667    0.833333    0.215045    0.013053
    0.483333    0.833333    0.216269    0.004742
    0.500000    0.833333    0.216373   -0.003535
    0.516667    0.833333    0.215352   -0.011833
    0.533333    0.833333    0.213207   -0.020208
    0.550000    0.833333    0.209934   -0.028715
    0.566667    0.833333    0.205535   -0.037410
    0.583333    0.833333    0.200011   -0.046352
    0.600000    0.833333    0.193365   -0.055597
    0.616667    0.833333    0.185608   -0.065204
    0.633333    0.833333    0.176756   -0.075229
    0.650000    0.833333    0.166834   -0.085728
    0.666667    0.833333    0.155881   -0.096752
    0.683333    0.833333    0.143953   -0.108344
    0.700000    0.833333    0.131128   -0.120536
    0.716667    0.833333    0.117514   -0.133342
    0.733333    0.833333    0.103255   -0.146748
    0.750000    0.833333    0.088540   -0.160699
    0.766667    0.833333    0.073610   -0.175083
    0.783333    0.833333    0.058769   -0.189706
    0.800000    0.833333    0.044390   -0.204264
    0.816667    0.833333    0.030916   -0.218301
    0.833333    0.833333    0.018856   -0.231166
